timestamp,distance,speed,throttle_position,brake_pressure,steering_angle,gear,engine_rpm,tire_temp_fl,tire_temp_fr,tire_temp_rl,tire_temp_rr,gps_latitude,gps_longitude,drs,ers_deployment,fuel_flow,g_lat,g_lon
2024-03-15 14:30:00.000,0.0,280.4967141530112,97.50035932082127,0.0,0.0,7,15000.0,110.0,110.0,107.98308339903811,106.80141672033275,45.01,7.0,1.0,91.69848174290463,75.0962299584993,0.0,0.0
2024-03-15 14:30:00.010,0.6875859482435305,279.91683211756157,99.4695249190596,0.0,0.0,7,15000.0,110.0,110.0,110.0,107.33327629340623,45.00999999691498,7.000011782444045,1.0,79.47828401861986,77.79390109318437,0.0,-0.0579882035449657
2024-03-15 14:30:00.020,1.375171896487061,280.7578813755662,100.0,0.0,0.0,7,15000.0,110.0,110.0,104.7159896545792,105.62870500547291,45.00999998765991,7.00002356488082,1.0,91.77984070469313,82.03944309634774,0.0,0.08410492580046594
2024-03-15 14:30:00.030,2.0627578447305916,281.68831911260634,100.0,0.0,0.0,7,15000.0,110.0,110.0,106.49977261107689,110.0,45.00999997223481,7.000035347303056,1.0,88.65825217021441,82.60158386902694,0.0,0.09304377370401085
2024-03-15 14:30:00.040,2.750343792974122,279.9862323002078,97.77035562529517,3.4041736247970675,0.0,7,15000.0,110.0,110.0,109.37125284010925,108.66963411249104,45.00999995063968,7.000047129703482,1.0,83.86212705543615,78.40219118355554,0.0,-0.1702086812398534
2024-03-15 14:30:00.050,3.437929741217652,280.04134513671477,100.0,0.0,0.0,7,15000.0,110.0,110.0,107.55100596231561,110.0,45.009999922874535,7.000058912074828,1.0,78.28482347492852,81.85382405610784,0.0,0.005511283650696442
2024-03-15 14:30:00.060,4.125515689461183,281.9097913279041,98.80621043053605,0.0,0.0,7,15000.0,110.0,110.0,106.04462035804447,108.60070593908382,45.00999988893939,7.0000706944098265,1.0,80.79119563439527,77.9349902016224,0.0,0.18684461911893208
2024-03-15 14:30:00.070,4.8131016377047136,281.1531096602824,96.65106107909351,0.0,0.0,7,15000.0,110.0,110.0,104.43805116874007,110.0,45.009999848834276,7.0000824767012055,1.0,70.44987719103098,76.06519265663175,0.0,-0.07566816676217059
2024-03-15 14:30:00.080,5.500687585948244,279.9712969639273,99.78195316007307,2.363625392710219,0.0,7,15000.0,110.0,110.0,109.46353704087346,106.50255144783317,45.00999980255921,7.000094258941696,1.0,84.65399705395153,81.36710758610381,0.0,-0.11818126963551094
2024-03-15 14:30:00.090,6.188273534191774,281.038427812181,100.0,0.0,0.0,7,15000.0,110.0,110.0,109.40704729111582,110.0,45.00999975011421,7.000106041124028,1.0,67.22497467357113,80.33253083302093,0.0,0.10671308482537256
