distance,centerline_lat,centerline_lon,racing_line_lat,racing_line_lon,track_width,corner_number,corner_type,drs_zone,slope,surface_grip
0.0,45.01,7.0,45.01,7.0001,13.172132698788722,0.0,,1.0,-0.3916218735823892,0.936989345650851
5.505505505505505,45.00999980221319,7.000094341499741,45.01000106007497,7.000194333588347,12.450895142521617,0.0,,1.0,0.12103103022726035,0.866603713181089
11.01101101101101,45.00999920886057,7.000188679267581,45.01000172438511,7.000288647623256,13.57607046737812,0.0,,1.0,1.7517773883390084,0.879863128224515
16.516516516516518,45.009998219965624,7.000283009571767,45.010001992754894,7.000382938376729,13.047938381198401,0.0,,1.0,0.1400582141551922,0.9244124759769494
22.02202202202202,45.00999683556746,7.000377328680841,45.0100018650245,7.000477202123567,13.958524048293672,0.0,,1.0,-1.71992397250426,0.8449747296595927
27.527527527527525,45.00999505572086,7.000471632863786,45.010001341049865,7.000571435141512,12.933948359321565,0.0,,1.0,-0.37310956548514207,0.9332783000868295
33.033033033033036,45.009992880496206,7.000565918390181,45.01000042070267,7.000665633711404,13.579003625119094,0.0,,1.0,-0.6545314190192746,0.8949524752427895
38.53853853853854,45.00999030997955,7.0006601815303355,45.00999910387039,7.000759794117311,12.820814039357526,0.0,,1.0,1.7898175789575077,0.9532297806759387
44.04404404404404,45.00998734427259,7.00075441855545,45.00999739045637,7.000853912646689,12.881950066168825,0.0,,1.0,-0.8131142592429942,0.8786190217835996
49.549549549549546,45.009983983492624,7.000848625737757,45.00999528037977,7.0009479855905195,13.247013689720113,0.0,,1.0,-0.4071847776973771,0.9907088695163633
55.05505505505505,45.0099802277726,7.000942799350668,45.00999277357562,7.001042009243454,12.14888882388015,0.0,,1.0,-0.3725853522909009,0.9205251526584263
60.56056056056056,45.00997607726109,7.001036935668922,45.00998986999489,7.00113597990396,12.0,0.0,,1.0,1.5996065174987728,0.9260215994938248
66.06606606606607,45.00997153212228,7.001131030968736,45.00998656960446,7.001229893874467,12.661499760630536,0.0,,1.0,0.9603789797449573,0.8653714345354047
71.57157157157157,45.00996659253595,7.001225081527948,45.00998287238717,7.0013237474615035,12.350220407415542,0.0,,1.0,0.5679772452022659,0.9126670154762513
77.07707707707708,45.00996125869751,7.001319083626166,45.00997877834183,7.001417536975843,12.0,0.0,,1.0,0.23289483394273702,0.8725383433976094
82.58258258258257,45.00995553081795,7.001413033544915,45.00997428748329,7.001511258732649,13.371262537095417,0.0,,1.0,0.21508105629627083,0.8229824984090484
88.08808808808809,45.00994940912384,7.001506927567783,45.00996939984236,7.0016049090516095,12.604448354732837,0.0,,1.0,0.07614831907644785,0.8902172960784135
93.5935935935936,45.00994289385735,7.00160076198057,45.00996411546597,7.001698484257087,12.828160248692921,0.0,,1.0,2.0552976574965958,0.9581408660056278
99.09909909909909,45.00993598527619,7.001694533071436,45.00995843441706,7.001791980678254,13.0695935819558,0.0,,1.0,-1.2670668256136572,0.8967939850691495
104.6046046046046,45.009928683653676,7.001788237131042,45.009952356774704,7.001885394649232,13.252260346709466,0.0,,1.0,-2.7654483895526787,0.8852927601431784
110.1101101101101,45.00992098927861,7.001881870452705,45.00994588263406,7.001978722509238,13.141450117865535,0.0,,1.0,0.4430209996413356,0.8846291346416948
115.61561561561561,45.009912902455376,7.001975429332535,45.009939012106415,7.002071960602715,13.101043620314163,0.0,,1.0,1.4027260384914713,1.0
121.12112112112112,45.00990442350387,7.00206891006959,45.00993174531923,7.002165105279478,13.234734160997654,0.0,,1.0,0.18555323828192563,0.9304211088084872
126.62662662662662,45.00989555275949,7.002162308966019,45.0099240824161,7.002258152894851,12.75013867882161,0.0,,1.0,-1.9800843557490093,0.8204997029125146
132.13213213213214,45.009886290573135,7.002255622327209,45.009916023556805,7.002351099809802,12.643652150999587,0.0,,1.0,0.7458183936491236,0.872842719120433
137.63763763763762,45.0098766373112,7.002348846461929,45.00990756891734,7.002443942391083,12.0,0.0,,1.0,-1.0648849005319403,0.8799591379099655
143.14314314314313,45.00986659335555,7.0024419776824764,45.00989871868992,7.0025366770113635,13.319154620489424,0.0,,1.0,-1.283626913366563,0.8639396466235978
148.64864864864865,45.00985615910348,7.002535012304827,45.00988947308295,7.002629300049374,12.657215889293001,0.0,,1.0,-0.9777739357358853,0.903217832471995
154.15415415415416,45.00984533496775,7.002627946648778,45.00987983232113,7.002721807890032,13.991754566433407,0.0,,1.0,-1.608655048101528,0.871305290238541
159.65965965965967,45.009834121376535,7.00272077703809,45.009869796645376,7.002814196924587,13.368928364586038,0.0,,1.0,0.20333785726202122,0.8743623211017708
165.16516516516515,45.00982251877342,7.002813499800638,45.0098593663129,7.0029064635507465,13.475042916278754,0.0,,1.0,-0.6478385554149175,0.9076759361812864
170.67067067067066,45.00981052761736,7.002906111268554,45.00984854159717,7.002998604172816,13.352870063940317,0.0,,1.0,-1.3304942767456973,0.8229638906146952
176.17617617617617,45.00979814838271,7.002998607778372,45.00983732278798,7.003090615201831,13.26534444285369,0.0,,1.0,2.3798786040257025,0.8
181.68168168168168,45.00978538155914,7.003090985671175,45.009825710191386,7.003182493055691,13.237994048958365,0.0,,1.0,-0.5313830779883643,0.9621410948866189
187.1871871871872,45.009772227651695,7.003183241292738,45.009813704129805,7.00327423415929,13.28453682142491,0.0,,1.0,0.051720136891391606,0.9418614350471607
192.69269269269267,45.00975868718069,7.00327537099367,45.00980130494193,7.003365834944651,13.087483164075053,0.0,,1.0,1.5540299703203808,0.9184446144130721
198.19819819819818,45.00974476068176,7.003367371129563,45.00978851298281,7.003457291851053,12.691776923497098,0.0,,1.0,0.6774928887243671,0.9152334177325375
203.7037037037037,45.009730448705795,7.0034592380611365,45.00977532862382,7.003548601325169,12.410657618159247,0.0,,1.0,1.908455781158294,0.8905373715972001
209.2092092092092,45.009715751818945,7.003550968154375,45.009761752252686,7.00363975982119,13.211417362099555,0.0,,1.0,-0.6961133482940628,1.0
214.71471471471472,45.00970067060258,7.003642557780679,45.009747784273486,7.0037307638009585,13.645764887643587,0.0,,1.0,1.0474282967294142,0.9096477234513702
220.2202202202202,45.00968520565326,7.003734003317003,45.009733425106646,7.0038216097340955,12.937295920850334,0.0,,1.0,0.49053832588899143,1.0
225.7257257257257,45.00966935758276,7.003825301146005,45.00971867518895,7.003912294098131,13.075708501031299,0.0,,1.0,0.995037235117528,1.0
231.23123123123122,45.00965312701797,7.003916447656182,45.009703534973546,7.004002813378632,12.341221900415379,0.0,,1.0,0.8443731849550935,0.9230825270029822
236.73673673673673,45.009636514600935,7.0040074392420175,45.009688004929956,7.004093164069325,12.773011364519714,0.0,,1.0,-0.7719639679924276,0.8895005562421755
242.24224224224224,45.00961952098879,7.004098272304127,45.009672085544054,7.004183342672235,12.385574429923569,0.0,,1.0,2.8234269029098025,0.9008005722119333
